title,album,isrc,trackId,url,total_streams,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7
i'm an albatraoz tekkno,i'm an albatraoz tekkno,GX8LE2233879,6yoilqMuTLZnvbLtMPHp3e,https://open.spotify.com/track/6yoilqMuTLZnvbLtMPHp3e,96640,0.0,,,0.0,0.0,0.0,0.0
i'm an albatraoz tekkno (sped up),i'm an albatraoz tekkno (sped up),GX8LE2257292,2zDBM91ElUjhYqbNrnv8eC,https://open.spotify.com/track/2zDBM91ElUjhYqbNrnv8eC,35197,0.0,,,0.0,0.0,0.0,0.0
belly dancer tekkno,belly dancer tekkno,GX8LE2288849,7CcXp4kV65tKTnPdc74e82,https://open.spotify.com/track/7CcXp4kV65tKTnPdc74e82,86832,,,,,,,
belly dancer tekkno (sped up),belly dancer tekkno (sped up),GX8LE2291351,5ksolRaafksOYgso79CVDU,https://open.spotify.com/track/5ksolRaafksOYgso79CVDU,16591,,,,,,,
i like that tekkno,i like that tekkno,GX8LE2228314,76tvxGStQks1854iY8V7yi,https://open.spotify.com/track/76tvxGStQks1854iY8V7yi,75033,,,,,,,
i like that tekkno (sped up),i like that tekkno (sped up),GX8LE2211194,7dzuI7Xrlj8kNuzCtuE3eG,https://open.spotify.com/track/7dzuI7Xrlj8kNuzCtuE3eG,9244,,,,,,,
thank you tekkno,thank you tekkno,GX8LE2236985,77hLCXX6MrZPzryvEyOprX,https://open.spotify.com/track/77hLCXX6MrZPzryvEyOprX,163691,,,,,,,
thank you tekkno (sped up),thank you tekkno (sped up),GX8LE2202913,23oygmCYP0PBpQA003Okep,https://open.spotify.com/track/23oygmCYP0PBpQA003Okep,55359,,,,,,,
all around the world (la la la) tekkno,all around the world (la la la) tekkno,GX8LE2221079,5BKrfdZ1PNY3mBps35DJ0x,https://open.spotify.com/track/5BKrfdZ1PNY3mBps35DJ0x,116383,,,,,,,
all around the world (la la la) tekkno (sped up),all around the world (la la la) tekkno (sped up),GX8LE2223440,6P8MJKo2eOErGAftj8wlGy,https://open.spotify.com/track/6P8MJKo2eOErGAftj8wlGy,18797,,,,,,,
1001 arabian nights tekkno,1001 arabian nights tekkno,GX8LE2225583,5CurMa32rBFVzYnJul7XvZ,https://open.spotify.com/track/5CurMa32rBFVzYnJul7XvZ,61492,,,,,,,
1001 arabian nights tekkno (sped up),1001 arabian nights tekkno (sped up),GX8LE2274917,71b9tEciBvfjutHKxiTOrJ,https://open.spotify.com/track/71b9tEciBvfjutHKxiTOrJ,21771,,,,,,,
all night tekkno (sped up),all night tekkno (sped up),GX8LE2223860,38QE6YzNqaWhKCY31Hj61U,https://open.spotify.com/track/38QE6YzNqaWhKCY31Hj61U,9461,,,,,,,
i'm an albatraoz tekkno,i'm an albatraoz tekkno,GX8LE2217187,4MOoWQwsEKT3nWhaRVWtnU,https://open.spotify.com/track/4MOoWQwsEKT3nWhaRVWtnU,34577,,,,,,,
i'm an albatraoz tekkno (sped up),i'm an albatraoz tekkno (sped up),GX8LE2254630,7KCZqo1Sd8pHkP9IcAehxP,https://open.spotify.com/track/7KCZqo1Sd8pHkP9IcAehxP,11579,,,,,,,
pump it up tekkno,pump it up tekkno,GX8LE2289645,49nvgeQhpj7OHI7AmCpXyG,https://open.spotify.com/track/49nvgeQhpj7OHI7AmCpXyG,54602,,,,,,,
pump it up tekkno (sped up),pump it up tekkno (sped up),GX8LE2243743,4hYBxz7okG9K7li5zIjEHT,https://open.spotify.com/track/4hYBxz7okG9K7li5zIjEHT,15620,,,,,,,
running up that hill tekkno,running up that hill tekkno,GX8LE2260672,4z2r1SbOZ8OPHsHrhX5zOO,https://open.spotify.com/track/4z2r1SbOZ8OPHsHrhX5zOO,39635,,,,,,,
running up that hill tekkno (sped up),running up that hill tekkno (sped up),GX8LE2252338,218TPOSN9bCTXZz3MFywCL,https://open.spotify.com/track/218TPOSN9bCTXZz3MFywCL,6551,,,,,,,
where are you now tekkno,where are you now tekkno,GX8LE2243234,6opuku8zhu9xbjd7Lh6sWO,https://open.spotify.com/track/6opuku8zhu9xbjd7Lh6sWO,43576,,,,,,,
where are you now tekkno (sped up),where are you now tekkno (sped up),GX8LE2211919,6MdlZ5V4zGVIsbb3XDJYSc,https://open.spotify.com/track/6MdlZ5V4zGVIsbb3XDJYSc,26528,,,,,,,
without me tekkno,without me tekkno,GX8LE2238425,26QwQRDtt7qUP5NDjGkQSx,https://open.spotify.com/track/26QwQRDtt7qUP5NDjGkQSx,42473,,,,,,,
without me tekkno (sped up),without me tekkno (sped up),GX8LE2269963,4bV7FOWewZsRHxgKSiVqNE,https://open.spotify.com/track/4bV7FOWewZsRHxgKSiVqNE,17124,,,,,,,
all night tekkno,all night tekkno,GX8LE2279049,6Ex38mOvdBDxZVyvTZ36ra,https://open.spotify.com/track/6Ex38mOvdBDxZVyvTZ36ra,58616,,,,,,,
lose my breath tekkno,lose my breath tekkno,GX8LD2217760,0W43GmGYvD2j7suSNPEZ0k,https://open.spotify.com/track/0W43GmGYvD2j7suSNPEZ0k,236958,,,,,,,
lose my breath tekkno (sped up),lose my breath tekkno (sped up),GX8LD2239328,5t04spyrwmc9HTWChH46Ga,https://open.spotify.com/track/5t04spyrwmc9HTWChH46Ga,5979,,,,,,,
eyes on fire tekkno,eyes on fire tekkno,GX8LD2214745,2EFiFDX6xPY8VUBcKAWkwB,https://open.spotify.com/track/2EFiFDX6xPY8VUBcKAWkwB,42593,,,,,,,
eyes on fire tekkno (sped up),eyes on fire tekkno (sped up),GX8LD2241062,0DiSNPmJa5W2MdIxjdtILz,https://open.spotify.com/track/0DiSNPmJa5W2MdIxjdtILz,48394,,,,,,,
seek bromance tekkno,seek bromance tekkno,GX8LD2260460,72h0ItEiXeap3Jxe87Ogkx,https://open.spotify.com/track/72h0ItEiXeap3Jxe87Ogkx,36878,,,,,,,
seek bromance tekkno (sped up),seek bromance tekkno (sped up),GX8LD2278632,1CI2JgjaUZmlbEWKIJbI3C,https://open.spotify.com/track/1CI2JgjaUZmlbEWKIJbI3C,13227,,,,,,,
not fair tekkno,not fair tekkno,GX8LD2239376,0wsYtxQfjF4bnohyFgQUlq,https://open.spotify.com/track/0wsYtxQfjF4bnohyFgQUlq,113813,,,,,,,
not fair tekkno (sped up),not fair tekkno (sped up),GX8LD2287493,5VdACKPuSd7qqqpnjHwXXQ,https://open.spotify.com/track/5VdACKPuSd7qqqpnjHwXXQ,7428,,,,,,,
at night tekkno,at night tekkno,GX8LD2218893,3iL6DcbJ4udaJhQ0cO0TOP,https://open.spotify.com/track/3iL6DcbJ4udaJhQ0cO0TOP,58616,,,,,,,
dj got us fallin' in love tekkno,dj got us fallin' in love tekkno,GX8LD2299880,55lNnmxoEfdi63Jgwl9ypI,https://open.spotify.com/track/55lNnmxoEfdi63Jgwl9ypI,40014,,,,,,,
dj got us fallin' in love tekkno (sped up),dj got us fallin' in love tekkno (sped up),GX8LD2272844,0ptaZQ2DyNKbp1e4gBCcSv,https://open.spotify.com/track/0ptaZQ2DyNKbp1e4gBCcSv,6176,,,,,,,
take you dancing tekkno,take you dancing tekkno,GX8LD2236350,2KzK3pCHefYI1GgkCFbH8F,https://open.spotify.com/track/2KzK3pCHefYI1GgkCFbH8F,37128,,,,,,,
take you dancing tekkno (sped up),take you dancing tekkno (sped up),GX8LD2206657,0igu8M9AfDLgxYOrDOic5J,https://open.spotify.com/track/0igu8M9AfDLgxYOrDOic5J,8012,,,,,,,
7 rings tekkno,7 rings tekkno,GX8LD2229991,1kNRaW3o1tv94urGBNhfJ9,https://open.spotify.com/track/1kNRaW3o1tv94urGBNhfJ9,69801,,,,,,,
7 rings tekkno (sped up),7 rings tekkno (sped up),GX8LD2250891,0SDkKpyZkO9qJ57uW7VHvK,https://open.spotify.com/track/0SDkKpyZkO9qJ57uW7VHvK,6371,,,,,,,
adore tekkno,adore tekkno,GX8LD2260445,4B7NgyixQWfA6dwbsFaXEg,https://open.spotify.com/track/4B7NgyixQWfA6dwbsFaXEg,44637,,,,,,,
adore tekkno (sped up),adore tekkno (sped up),GX8LD2292312,5d5JPgMhsHPy1KRd2Udukl,https://open.spotify.com/track/5d5JPgMhsHPy1KRd2Udukl,10384,,,,,,,
everytime we touch tekkno,everytime we touch tekkno,GX8LD2270421,4z091zEoYXIsV0vLyq8KLp,https://open.spotify.com/track/4z091zEoYXIsV0vLyq8KLp,64344,,,,,,,
everytime we touch tekkno (sped up),everytime we touch tekkno (sped up),GX8LD2219377,5yoxu0o64TOvwehbPZe7nH,https://open.spotify.com/track/5yoxu0o64TOvwehbPZe7nH,8784,,,,,,,
the motto tekkno,the motto tekkno,GX8LD2259804,6nyTFP5fAWPGrPN0gYq57r,https://open.spotify.com/track/6nyTFP5fAWPGrPN0gYq57r,54141,,,,,,,
the motto tekkno (sped up),the motto tekkno (sped up),GX8LD2206773,0bSHhtUJDHnBPfA8ml4Og0,https://open.spotify.com/track/0bSHhtUJDHnBPfA8ml4Og0,513857,,,,,,,
where's my love tekkno,where's my love tekkno,GX8LD2298719,3oQBii4Crwa2k6UjOFOMU3,https://open.spotify.com/track/3oQBii4Crwa2k6UjOFOMU3,87578,,,,,,,
where's my love tekkno (sped up),where's my love tekkno (sped up),GX8LD2241012,6o48H7EL6PBWOax8c7bJuI,https://open.spotify.com/track/6o48H7EL6PBWOax8c7bJuI,4414,,,,,,,
beamerboy tekkno,beamerboy tekkno,GX8LD2250486,6zA8VLhs2P1uuhYwZoTSEb,https://open.spotify.com/track/6zA8VLhs2P1uuhYwZoTSEb,67130,,,,,,,
beamerboy tekkno (sped up),beamerboy tekkno (sped up),GX8LD2274200,7vpL6r0y82eKNPwa3ZUeN0,https://open.spotify.com/track/7vpL6r0y82eKNPwa3ZUeN0,10414,,,,,,,
bullet train tekkno,bullet train tekkno,GX8LD2231157,4oRouebSQvfCAG3dD2sRPi,https://open.spotify.com/track/4oRouebSQvfCAG3dD2sRPi,53741,,,,,,,
bullet train tekkno (sped up),bullet train tekkno (sped up),GX8LD2201131,6kQdUOi9lZ0ZyekBXChszd,https://open.spotify.com/track/6kQdUOi9lZ0ZyekBXChszd,5897,,,,,,,
disturbia tekkno,disturbia tekkno,GX8LD2218352,4usmct4bSG47Xev7udu1gr,https://open.spotify.com/track/4usmct4bSG47Xev7udu1gr,59715,,,,,,,
disturbia tekkno (sped up),disturbia tekkno (sped up),GX8LD2280182,35TdXPWM9LDUwWtLDW3CMK,https://open.spotify.com/track/35TdXPWM9LDUwWtLDW3CMK,7762,,,,,,,
hold me tekkno,hold me tekkno,GX8LD2285383,3WAQrVUFjamIhskW8rAzlW,https://open.spotify.com/track/3WAQrVUFjamIhskW8rAzlW,70789,,,,,,,
hold me tekkno (sped up),hold me tekkno (sped up),GX8LD2262335,0z8Pp3R7H3gzRJda2APa2B,https://open.spotify.com/track/0z8Pp3R7H3gzRJda2APa2B,16205,,,,,,,
i love you tekkno,i love you tekkno,GX8LD2248302,3gaxeOn0BEaVSQqSG2xPil,https://open.spotify.com/track/3gaxeOn0BEaVSQqSG2xPil,35003,,,,,,,
i love you tekkno (sped up),i love you tekkno (sped up),GX8LD2280765,3bAr4NwZtjMQo9BJ4ZIgNO,https://open.spotify.com/track/3bAr4NwZtjMQo9BJ4ZIgNO,3811,,,,,,,
no money tekkno,no money tekkno,GX8LD2287016,2w49icLhtpnoCeeMjv5BBp,https://open.spotify.com/track/2w49icLhtpnoCeeMjv5BBp,90479,,,,,,,
no money tekkno (sped up),no money tekkno (sped up),GX8LD2212076,5LipqJJG9Kdhrh6GQfOhGo,https://open.spotify.com/track/5LipqJJG9Kdhrh6GQfOhGo,17191,,,,,,,
some say tekkno,some say tekkno,GX8LD2274504,6dbLBlJ3lRd2l2RyPKFkp4,https://open.spotify.com/track/6dbLBlJ3lRd2l2RyPKFkp4,34712,,,,,,,
some say tekkno (sped up),some say tekkno (sped up),GX8LD2208067,1IC35MX3UaCdfGIP6ZVJQN,https://open.spotify.com/track/1IC35MX3UaCdfGIP6ZVJQN,3394,,,,,,,
stay tekkno,stay tekkno,GX8LD2261083,1jT0bClXGY4OqD4lQPtrPZ,https://open.spotify.com/track/1jT0bClXGY4OqD4lQPtrPZ,32802,,,,,,,
stay tekkno (sped up),stay tekkno (sped up),GX8LD2209169,5L9EHJPpGypLz2mpU2bFmL,https://open.spotify.com/track/5L9EHJPpGypLz2mpU2bFmL,2564,,,,,,,
won't forget you tekkno,won't forget you tekkno,GX8LD2228565,3IAWHY61ux0ixlXR73f2zC,https://open.spotify.com/track/3IAWHY61ux0ixlXR73f2zC,53357,,,,,,,
won't forget you tekkno (sped up),won't forget you tekkno (sped up),GX8LD2288527,6bCqaR187CIkyBD3TYN5eA,https://open.spotify.com/track/6bCqaR187CIkyBD3TYN5eA,4292,,,,,,,
faded love tekkno (sped up),faded love tekkno (sped up),GX8LD2263415,3gV7lRnWTHKZYdao88xTUn,https://open.spotify.com/track/3gV7lRnWTHKZYdao88xTUn,4898,,,,,,,
e.t. tekkno,e.t. tekkno,GX8LD2285334,6gNWWqwdDrc99pYk3S1Jvq,https://open.spotify.com/track/6gNWWqwdDrc99pYk3S1Jvq,59691,,,,,,,
e.t. tekkno (sped up),e.t. tekkno (sped up),GX8LD2278484,6HSPcVr5LE1Du91cKVabYm,https://open.spotify.com/track/6HSPcVr5LE1Du91cKVabYm,2644,,,,,,,
faded love tekkno,faded love tekkno,GX8LD2273763,5p44zSnwjCuGHvhiw3TVB3,https://open.spotify.com/track/5p44zSnwjCuGHvhiw3TVB3,57463,,,,,,,
gucci tekkno,gucci tekkno,GX8LD2222250,6SR2uc6qLDWpNTlxMi2oCB,https://open.spotify.com/track/6SR2uc6qLDWpNTlxMi2oCB,47375,,,,,,,
gucci tekkno (sped up),gucci tekkno (sped up),GX8LD2234337,3gvPKPBU1fhi8oSN0nZKXG,https://open.spotify.com/track/3gvPKPBU1fhi8oSN0nZKXG,2337,,,,,,,
how you remind me tekkno,how you remind me tekkno,GX8LD2206019,15Mxl8ttlTpsikam9cwppL,https://open.spotify.com/track/15Mxl8ttlTpsikam9cwppL,49745,,,,,,,
how you remind me tekkno (sped up),how you remind me tekkno (sped up),GX8LD2210012,5jQiUG0ehpv407Ftr1n1Ob,https://open.spotify.com/track/5jQiUG0ehpv407Ftr1n1Ob,4710,,,,,,,
little poor me tekkno (sped up),little poor me tekkno (sped up),GX8LD2292883,1pRz170OM5fcwDCroJ6cex,https://open.spotify.com/track/1pRz170OM5fcwDCroJ6cex,3549,,,,,,,
love the way you lie tekkno,love the way you lie tekkno,GX8LD2254298,002UjbJnko7Bi4Xw157hkL,https://open.spotify.com/track/002UjbJnko7Bi4Xw157hkL,60441,,,,,,,
love the way you lie tekkno (sped up),love the way you lie tekkno (sped up),GX8LD2221617,1uhaTKBzUNDPH80sRya2s9,https://open.spotify.com/track/1uhaTKBzUNDPH80sRya2s9,6481,,,,,,,
queen of the freaks tekkno,queen of the freaks tekkno,GX8LD2216208,1rXYPT71I3dCVSodZbgXPu,https://open.spotify.com/track/1rXYPT71I3dCVSodZbgXPu,44168,,,,,,,
queen of the freaks tekkno (sped up),queen of the freaks tekkno (sped up),GX8LD2270952,48xPBOdKEfqqx0Dd8Of9yC,https://open.spotify.com/track/48xPBOdKEfqqx0Dd8Of9yC,3076,,,,,,,
take it off tekkno,take it off tekkno,GX8LD2219584,1zxfPWfTHQhjklYYFzaBaJ,https://open.spotify.com/track/1zxfPWfTHQhjklYYFzaBaJ,55954,,,,,,,
take it off tekkno (sped up),take it off tekkno (sped up),GX8LD2276213,6Y5L76hEzZqa4jlVecYD1I,https://open.spotify.com/track/6Y5L76hEzZqa4jlVecYD1I,4170,,,,,,,
the greatest tekkno,the greatest tekkno,GX8LD2239825,5HeDZl6dLZpx4dvHX2PUUn,https://open.spotify.com/track/5HeDZl6dLZpx4dvHX2PUUn,44172,,,,,,,
the greatest tekkno (sped up),the greatest tekkno (sped up),GX8LD2205219,20s9bNpNCKg2A2XRNGzli0,https://open.spotify.com/track/20s9bNpNCKg2A2XRNGzli0,3903,,,,,,,
creepin' tekkno,creepin' tekkno,GX8LD2276660,7IawrxGPjDx0f9D6vzBiT1,https://open.spotify.com/track/7IawrxGPjDx0f9D6vzBiT1,2506963,,,,,,,
creepin' tekkno (sped up),creepin' tekkno (sped up),GX8LD2251680,5ucwOq577K2Vdxwqd5EGcq,https://open.spotify.com/track/5ucwOq577K2Vdxwqd5EGcq,55438,,,,,,,
little poor me tekkno,little poor me tekkno,GX8LD2264362,4Y1Mw1tSVGaipVpYt3Je6D,https://open.spotify.com/track/4Y1Mw1tSVGaipVpYt3Je6D,38435,,,,,,,
turn on the lights tekkno,turn on the lights tekkno,GX8LD2235123,356YrdA9MR24i73bRAiM9s,https://open.spotify.com/track/356YrdA9MR24i73bRAiM9s,97365,,,,,,,
turn on the lights tekkno (sped up),turn on the lights tekkno (sped up),GX8LD2216416,0nHmIYamWozBSOXmr9c9Z4,https://open.spotify.com/track/0nHmIYamWozBSOXmr9c9Z4,9876,,,,,,,
without me tekkno (sped up),without me tekkno (sped up),GX8LD2219481,2FRJCbhlqKXMUm1IAqkHU4,https://open.spotify.com/track/2FRJCbhlqKXMUm1IAqkHU4,12710,,,,,,,
deep end tekkno,deep end tekkno,GX8LD2237009,650HRyhjT5bru9X4AAr2Hq,https://open.spotify.com/track/650HRyhjT5bru9X4AAr2Hq,198620,,,,,,,
deep end tekkno (sped up),deep end tekkno (sped up),GX8LD2273694,3UAilxLXy8J4XQLnPMKpB1,https://open.spotify.com/track/3UAilxLXy8J4XQLnPMKpB1,3223,,,,,,,
do you miss me? tekkno,do you miss me? tekkno,GX8LD2249026,2HxOgADnCOlZBMmtF5VMXS,https://open.spotify.com/track/2HxOgADnCOlZBMmtF5VMXS,124412,,,,,,,
do you miss me? tekkno (sped up),do you miss me? tekkno (sped up),GX8LD2212641,4y2hLYB6xzJGNVMHCZ5SYs,https://open.spotify.com/track/4y2hLYB6xzJGNVMHCZ5SYs,3023,,,,,,,
psycho tekkno (sped up),psycho tekkno (sped up),GX8LD2285841,3NoiOErvzIGuKxSl3sh0tQ,https://open.spotify.com/track/3NoiOErvzIGuKxSl3sh0tQ,3188,,,,,,,
telephone tekkno,telephone tekkno,GX8LD2261142,2xtlWseoEj7TCie3ip1Nd3,https://open.spotify.com/track/2xtlWseoEj7TCie3ip1Nd3,132388,,,,,,,
telephone tekkno (sped up),telephone tekkno (sped up),GX8LD2224923,2pRmDaGrcuL4VGRM5dqKxa,https://open.spotify.com/track/2pRmDaGrcuL4VGRM5dqKxa,2917,,,,,,,
won't bite tekkno (sped up),won't bite tekkno (sped up),GX8LD2263216,2e3QQD1kSCzEAUrCUBvdMR,https://open.spotify.com/track/2e3QQD1kSCzEAUrCUBvdMR,3524,,,,,,,
won't bite tekkno,won't bite tekkno,GX8LD2238084,04Gv4mwzh3eI4MR2XLE1b7,https://open.spotify.com/track/04Gv4mwzh3eI4MR2XLE1b7,10037,,,,,,,
psycho tekkno,psycho tekkno,GX8LD2211010,4R4yGAWNMViaBDKfOHgJMA,https://open.spotify.com/track/4R4yGAWNMViaBDKfOHgJMA,16007,,,,,,,
better tekkno,better tekkno,GX8LD2275196,0Rx2yAntyZBBbFnie9ZYOp,https://open.spotify.com/track/0Rx2yAntyZBBbFnie9ZYOp,41725,,,,,,,
better tekkno (sped up),better tekkno (sped up),GX8LD2292740,6nPCrECufs0pw5NV97tNgz,https://open.spotify.com/track/6nPCrECufs0pw5NV97tNgz,1791,,,,,,,
control tekkno,control tekkno,GX8LD2202839,4blUMNuCv6TMM4WDhXjmFB,https://open.spotify.com/track/4blUMNuCv6TMM4WDhXjmFB,44115,,,,,,,
control tekkno (sped up),control tekkno (sped up),GX8LD2293468,5NUTCYIjwkSCKGtk4vB8MC,https://open.spotify.com/track/5NUTCYIjwkSCKGtk4vB8MC,9986,,,,,,,
give it to me tekkno,give it to me tekkno,GX8LD2248199,0fwlTzNDz4QhJowA0MWI2Y,https://open.spotify.com/track/0fwlTzNDz4QhJowA0MWI2Y,487016,,,,,,,
give it to me tekkno (sped up),give it to me tekkno (sped up),GX8LD2236483,0fHJKLNT119JjZCUi8aUKh,https://open.spotify.com/track/0fHJKLNT119JjZCUi8aUKh,19115,,,,,,,
i need a doctor tekkno,i need a doctor tekkno,GX8LD2242111,2l6cgvjSRWgEhBbVuDM48k,https://open.spotify.com/track/2l6cgvjSRWgEhBbVuDM48k,40462,,,,,,,
i need a doctor tekkno (sped up),i need a doctor tekkno (sped up),GX8LD2290626,4PHN5kW6lDSXxjxlwRPzNE,https://open.spotify.com/track/4PHN5kW6lDSXxjxlwRPzNE,3047,,,,,,,
imagination tekkno,imagination tekkno,GX8LD2218701,1tHMakYQ2OFOV638sYfWR4,https://open.spotify.com/track/1tHMakYQ2OFOV638sYfWR4,31625,,,,,,,
imagination tekkno (sped up),imagination tekkno (sped up),GX8LD2238745,1kHc26jLAKmirIcdfKHXKx,https://open.spotify.com/track/1kHc26jLAKmirIcdfKHXKx,5585,,,,,,,
like a roller tekkno,like a roller tekkno,GX8LD2211940,5nXh6KL6U6AEB76cam8tjL,https://open.spotify.com/track/5nXh6KL6U6AEB76cam8tjL,41252,,,,,,,
like a roller tekkno (sped up),like a roller tekkno (sped up),GX8LD2229686,37N8k9HTx2wXiswVKLlzHO,https://open.spotify.com/track/37N8k9HTx2wXiswVKLlzHO,3047,,,,,,,
scars tekkno,scars tekkno,GX8LD2218174,5WCx2NZ2DNqhFRPb0mMTJU,https://open.spotify.com/track/5WCx2NZ2DNqhFRPb0mMTJU,14221,,,,,,,
scars tekkno (sped up),scars tekkno (sped up),GX8LD2247340,645IN1sAZcAjhZiTqMZjUW,https://open.spotify.com/track/645IN1sAZcAjhZiTqMZjUW,2086,,,,,,,
spit in my face tekkno,spit in my face tekkno,GX8LD2288179,36KUKUcuFlHn7M83PYwUNU,https://open.spotify.com/track/36KUKUcuFlHn7M83PYwUNU,49129,,,,,,,
spit in my face tekkno (sped up),spit in my face tekkno (sped up),GX8LD2248875,5PYiEsd1NyID7fPZa3G7pH,https://open.spotify.com/track/5PYiEsd1NyID7fPZa3G7pH,10645,,,,,,,
youth tekkno,youth tekkno,GX8LD2294941,322c7pU9hS9dzxRcU1q0kH,https://open.spotify.com/track/322c7pU9hS9dzxRcU1q0kH,16036,,,,,,,
youth tekkno (sped up),youth tekkno (sped up),GX8LD2259626,126v0xvyZBIgGIhInZKWny,https://open.spotify.com/track/126v0xvyZBIgGIhInZKWny,9513,,,,,,,
hot girl bummer tekkno,hot girl bummer tekkno,GX8LD2262478,4f9Zqlixu95xicxXRKMSAV,https://open.spotify.com/track/4f9Zqlixu95xicxXRKMSAV,24131,,,,,,,
hot girl bummer tekkno (sped up),hot girl bummer tekkno (sped up),GX8LD2283388,4Dm1pKPd88dHuoYrNvBIc0,https://open.spotify.com/track/4Dm1pKPd88dHuoYrNvBIc0,5357,,,,,,,
